               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.046308,           0.0073831,          0.00011378,             0.61402,             0.10847,            0.067376,            0.017188,            0.056691,           0.0021913,          7.4378e-05,           0.0097855,           0.0097855,           0.0097855
                  15,            0.046171,           0.0072308,          0.00011387,             0.56141,            0.078483,            0.031118,           0.0082021,            0.057627,            0.002927,          5.4196e-05,            0.009769,            0.009769,            0.009769
                  16,            0.046174,           0.0072271,          0.00011519,             0.63316,             0.12169,            0.074443,             0.01761,            0.055996,           0.0022943,          8.1994e-05,           0.0097525,           0.0097525,           0.0097525
                  17,            0.045877,           0.0072311,          0.00010981,             0.61078,              0.1358,            0.074164,            0.017377,            0.055748,           0.0025871,          6.4795e-05,            0.009736,            0.009736,            0.009736
                  18,            0.045872,           0.0071715,          0.00010935,             0.59872,             0.10141,            0.063571,            0.014046,            0.058092,           0.0022535,          4.5605e-05,           0.0097195,           0.0097195,           0.0097195
                  19,            0.046345,           0.0071782,          0.00011242,             0.63757,             0.13228,            0.087063,            0.023235,            0.055538,           0.0021409,          8.1838e-05,            0.009703,            0.009703,            0.009703
                  20,            0.046257,           0.0071417,          0.00010699,             0.61033,             0.10141,            0.057526,            0.013611,            0.058215,           0.0023019,          5.0791e-05,           0.0096865,           0.0096865,           0.0096865
                  21,            0.046013,           0.0072255,          0.00010444,             0.62156,             0.14286,             0.08835,            0.023043,            0.052498,           0.0022888,          6.5388e-05,             0.00967,             0.00967,             0.00967
                  22,            0.045846,           0.0072173,          0.00010491,              0.6133,            0.093474,             0.06006,            0.014125,            0.058637,           0.0023882,          8.5787e-05,           0.0096535,           0.0096535,           0.0096535
                  23,            0.045583,           0.0071898,          0.00010247,             0.59513,             0.12434,            0.068263,             0.01683,            0.054739,           0.0022119,           0.0001232,            0.009637,            0.009637,            0.009637
                  24,            0.045525,           0.0071952,          9.8079e-05,            0.088366,             0.10229,            0.058663,            0.015325,            0.057293,           0.0022816,          0.00013792,           0.0096205,           0.0096205,           0.0096205
                  25,            0.045344,           0.0072038,          0.00010321,             0.60893,             0.11376,            0.071947,            0.017523,               0.056,           0.0023325,          5.2555e-05,            0.009604,            0.009604,            0.009604
                  26,            0.045894,           0.0072528,          0.00010453,             0.63443,              0.1358,            0.082077,            0.018442,            0.055713,           0.0025198,          6.5381e-05,           0.0095875,           0.0095875,           0.0095875
                  27,            0.045458,           0.0071699,          0.00010105,             0.60953,             0.12169,            0.068131,            0.016726,            0.055877,           0.0023698,          5.5877e-05,            0.009571,            0.009571,            0.009571
                  28,            0.045211,           0.0071933,          9.9437e-05,             0.11866,             0.11287,            0.069786,            0.016398,            0.055662,           0.0024017,          7.9946e-05,           0.0095545,           0.0095545,           0.0095545
                  29,            0.045309,           0.0072081,          9.9428e-05,             0.63163,              0.1399,            0.091572,            0.022632,            0.054095,           0.0023228,          4.4329e-05,            0.009538,            0.009538,            0.009538
                  30,            0.045365,           0.0072405,          9.7423e-05,             0.61299,             0.11552,            0.070361,             0.01711,            0.056711,           0.0025671,          4.8866e-05,           0.0095215,           0.0095215,           0.0095215
                  31,            0.045222,           0.0070769,          9.5453e-05,             0.12868,             0.13386,            0.086689,            0.022441,            0.053627,           0.0022549,          5.0133e-05,            0.009505,            0.009505,            0.009505
                  32,            0.045351,           0.0071218,          9.5201e-05,             0.61245,             0.08642,            0.059738,            0.013596,             0.05714,           0.0022522,          4.6009e-05,           0.0094885,           0.0094885,           0.0094885
                  33,            0.045278,           0.0071595,          9.4336e-05,             0.61948,             0.10053,             0.05899,            0.015599,            0.056194,           0.0026144,          4.4526e-05,            0.009472,            0.009472,            0.009472
                  34,              0.0452,           0.0069918,          9.6195e-05,             0.61606,             0.11905,            0.076432,            0.018882,            0.054538,           0.0023067,          5.1833e-05,           0.0094555,           0.0094555,           0.0094555
                  35,            0.044798,           0.0070997,          9.4888e-05,             0.11433,            0.093474,             0.06903,            0.016098,            0.054234,           0.0023091,          5.2722e-05,            0.009439,            0.009439,            0.009439
                  36,            0.045265,           0.0071587,          9.6478e-05,             0.64087,             0.10141,            0.069374,            0.016891,            0.056613,           0.0023888,          7.2627e-05,           0.0094225,           0.0094225,           0.0094225
                  37,            0.044955,           0.0070901,          9.4086e-05,              0.6311,             0.10847,            0.079009,            0.018505,            0.054733,           0.0023649,          5.4158e-05,            0.009406,            0.009406,            0.009406
                  38,            0.045136,           0.0071552,          9.6986e-05,             0.61506,             0.13316,            0.078706,            0.019146,            0.054606,           0.0023403,          5.8457e-05,           0.0093895,           0.0093895,           0.0093895
                  39,            0.045068,           0.0072036,          8.9891e-05,             0.61987,             0.12875,            0.082932,            0.021046,            0.054136,           0.0023412,           4.236e-05,            0.009373,            0.009373,            0.009373
                  40,            0.044961,           0.0070838,          9.5709e-05,             0.63474,             0.12257,            0.089652,            0.022288,            0.054087,            0.002307,          6.3715e-05,           0.0093565,           0.0093565,           0.0093565
                  41,            0.044852,           0.0070925,          8.9722e-05,             0.12386,             0.10935,            0.072127,            0.016653,            0.054964,           0.0023795,          5.7157e-05,             0.00934,             0.00934,             0.00934
                  42,            0.044816,           0.0071463,          9.5641e-05,             0.64368,             0.10847,            0.079925,            0.020992,            0.053853,           0.0023466,          5.0763e-05,           0.0093235,           0.0093235,           0.0093235
                  43,            0.044586,           0.0070715,          9.5602e-05,             0.61973,             0.11376,            0.075671,            0.019284,               0.056,           0.0023628,          4.2566e-05,            0.009307,            0.009307,            0.009307
                  44,            0.044639,           0.0071278,          9.1653e-05,              0.6314,             0.10935,            0.081192,            0.020572,            0.054386,           0.0024068,          4.2347e-05,           0.0092905,           0.0092905,           0.0092905
                  45,            0.044494,           0.0071162,          9.7682e-05,             0.62282,             0.10582,            0.075821,            0.018948,            0.055104,           0.0023936,           4.616e-05,            0.009274,            0.009274,            0.009274
                  46,            0.044671,           0.0071361,           9.121e-05,             0.14826,             0.10705,            0.092814,            0.023359,            0.053265,           0.0022801,          4.6373e-05,           0.0092575,           0.0092575,           0.0092575
                  47,            0.044806,           0.0071157,          9.4536e-05,             0.62648,             0.10582,            0.080005,            0.019969,            0.054626,           0.0024046,          5.0439e-05,            0.009241,            0.009241,            0.009241
                  48,            0.044874,           0.0071322,          9.5255e-05,             0.61694,             0.12434,            0.084229,            0.022603,            0.054426,           0.0023189,          5.4751e-05,           0.0092245,           0.0092245,           0.0092245
                  49,            0.044461,           0.0070993,          9.3127e-05,             0.66436,            0.099647,             0.08864,              0.0232,            0.054185,           0.0023375,          4.8659e-05,            0.009208,            0.009208,            0.009208
                  50,            0.044365,           0.0071209,          8.5685e-05,             0.64291,               0.102,            0.082294,            0.020353,            0.055262,           0.0023808,          4.7402e-05,           0.0091915,           0.0091915,           0.0091915
                  51,            0.044276,           0.0070437,          8.8106e-05,              0.6392,             0.11376,             0.08629,            0.021555,            0.054787,           0.0023635,          4.6123e-05,            0.009175,            0.009175,            0.009175
                  52,            0.044404,           0.0071104,          8.8221e-05,             0.64173,             0.11817,            0.090551,            0.023532,            0.054075,           0.0023373,          5.9986e-05,           0.0091585,           0.0091585,           0.0091585
                  53,            0.044445,           0.0069878,          8.6781e-05,             0.63448,             0.11287,            0.084454,             0.02103,            0.054731,           0.0023749,          4.4195e-05,            0.009142,            0.009142,            0.009142
                  54,            0.044317,           0.0071479,          8.7172e-05,             0.62871,             0.11128,            0.082133,            0.020699,            0.053863,           0.0023988,          3.9807e-05,           0.0091255,           0.0091255,           0.0091255
                  55,            0.044531,            0.007011,          8.7074e-05,             0.63619,             0.10229,            0.078977,            0.019331,            0.054426,           0.0023891,          4.2753e-05,            0.009109,            0.009109,            0.009109
                  56,            0.044485,           0.0069356,          9.5226e-05,             0.61857,             0.11023,            0.078481,            0.019928,            0.054069,           0.0023747,          4.9348e-05,           0.0090925,           0.0090925,           0.0090925
                  57,             0.04438,           0.0070531,          8.6527e-05,             0.61998,             0.10406,            0.076766,            0.018957,            0.054353,           0.0023841,          4.9894e-05,            0.009076,            0.009076,            0.009076
                  58,            0.044273,           0.0070636,          9.2597e-05,             0.12316,             0.10406,            0.078186,            0.020035,            0.054523,           0.0024062,          5.4137e-05,           0.0090595,           0.0090595,           0.0090595
                  59,            0.044232,           0.0070079,          8.7783e-05,             0.12948,             0.10847,            0.080939,            0.020858,             0.05449,           0.0024022,          6.0454e-05,            0.009043,            0.009043,            0.009043
                  60,            0.044007,           0.0070688,          9.0637e-05,             0.64006,             0.10847,            0.081733,             0.02096,            0.054075,           0.0024038,          5.0771e-05,           0.0090265,           0.0090265,           0.0090265
                  61,            0.043969,            0.007109,          8.8916e-05,             0.62032,             0.11552,            0.081774,            0.021008,            0.054421,            0.002401,          5.2226e-05,             0.00901,             0.00901,             0.00901
                  62,            0.044332,           0.0070497,          9.0875e-05,             0.62962,             0.10053,            0.077917,            0.019986,            0.054676,           0.0024129,          5.0703e-05,           0.0089935,           0.0089935,           0.0089935
                  63,            0.044301,           0.0070902,          8.9765e-05,             0.60343,             0.13139,            0.080135,            0.020258,            0.054826,           0.0024075,          4.7222e-05,            0.008977,            0.008977,            0.008977
                  64,            0.044423,           0.0071637,          9.9521e-05,               0.601,             0.11728,             0.07606,            0.019307,            0.055012,           0.0024067,           5.068e-05,           0.0089605,           0.0089605,           0.0089605
                  65,            0.043822,           0.0071502,           8.783e-05,             0.62568,            0.099647,            0.074419,            0.019493,            0.055241,           0.0024194,          5.1284e-05,            0.008944,            0.008944,            0.008944
                  66,            0.043957,           0.0070647,          8.7699e-05,             0.62493,             0.10758,            0.078499,            0.020311,            0.054948,           0.0023961,          5.4439e-05,           0.0089275,           0.0089275,           0.0089275
                  67,            0.044139,           0.0071054,          8.9511e-05,              0.6245,              0.1067,            0.079351,            0.019335,            0.054797,           0.0023976,          5.2385e-05,            0.008911,            0.008911,            0.008911
                  68,            0.044153,           0.0070354,          8.9945e-05,             0.62726,             0.10758,            0.080624,              0.0196,             0.05453,           0.0024038,          4.7497e-05,           0.0088945,           0.0088945,           0.0088945
                  69,            0.043881,           0.0071018,          8.6539e-05,             0.62264,             0.11111,            0.080088,            0.019993,            0.054517,           0.0024012,          4.4499e-05,            0.008878,            0.008878,            0.008878
                  70,            0.043915,           0.0070805,          8.6064e-05,             0.62051,             0.11146,            0.079264,            0.019659,            0.054946,           0.0023961,          4.3168e-05,           0.0088615,           0.0088615,           0.0088615
                  71,            0.043923,           0.0071202,          8.4677e-05,             0.61865,             0.11287,            0.077406,            0.019063,            0.054915,           0.0024083,          4.3099e-05,            0.008845,            0.008845,            0.008845
                  72,            0.044025,           0.0070453,          9.0667e-05,             0.61453,             0.11111,            0.077446,            0.019189,             0.05487,           0.0024018,          4.3383e-05,           0.0088285,           0.0088285,           0.0088285
                  73,            0.043669,           0.0070535,          9.2178e-05,              0.6122,             0.12257,            0.077571,            0.019284,            0.054851,           0.0024011,           4.363e-05,            0.008812,            0.008812,            0.008812
                  74,            0.043661,           0.0070752,          8.5152e-05,             0.60904,             0.12257,            0.075829,            0.019365,            0.054639,           0.0024013,          4.4788e-05,           0.0087955,           0.0087955,           0.0087955
                  75,            0.043736,           0.0069516,          9.1293e-05,             0.60898,             0.12264,            0.078144,            0.019786,            0.054574,           0.0023966,          4.4807e-05,            0.008779,            0.008779,            0.008779
                  76,             0.04362,           0.0070464,          8.8576e-05,             0.60767,             0.12346,            0.078655,            0.020047,            0.054547,           0.0023944,          4.4477e-05,           0.0087625,           0.0087625,           0.0087625
                  77,            0.043889,            0.007028,          8.7983e-05,             0.60584,             0.12346,             0.07882,            0.020053,            0.054635,           0.0023867,          4.4191e-05,            0.008746,            0.008746,            0.008746
                  78,             0.04338,           0.0069825,          8.3949e-05,             0.60098,             0.13703,            0.079447,            0.020127,            0.054677,           0.0023803,           4.432e-05,           0.0087295,           0.0087295,           0.0087295
                  79,            0.043566,           0.0070497,          8.7632e-05,             0.61852,             0.10548,            0.077813,            0.019798,            0.054701,           0.0023945,          4.3934e-05,            0.008713,            0.008713,            0.008713
                  80,            0.043744,           0.0070585,          8.9533e-05,             0.62655,             0.10229,            0.077744,            0.019706,            0.054743,           0.0023934,          4.4017e-05,           0.0086965,           0.0086965,           0.0086965
                  81,            0.043631,           0.0070128,          8.9561e-05,             0.61176,              0.1067,            0.077714,            0.019505,             0.05487,           0.0023869,          4.4418e-05,             0.00868,             0.00868,             0.00868
                  82,            0.043445,           0.0071836,          8.8692e-05,             0.61667,             0.10494,            0.077804,            0.019454,            0.054945,           0.0023827,           4.439e-05,           0.0086635,           0.0086635,           0.0086635
                  83,            0.043621,           0.0070377,          8.8183e-05,             0.61534,             0.10582,            0.078111,            0.019544,            0.054984,           0.0023855,          4.4597e-05,            0.008647,            0.008647,            0.008647
                  84,            0.043582,           0.0070676,           8.975e-05,             0.61107,             0.10317,            0.076021,            0.019244,            0.055049,           0.0023867,          4.4908e-05,           0.0086305,           0.0086305,           0.0086305
                  85,            0.043445,           0.0070047,          8.8964e-05,             0.61383,             0.10406,             0.07661,             0.01933,            0.055124,           0.0023905,          4.5062e-05,            0.008614,            0.008614,            0.008614
                  86,            0.043661,           0.0070553,          8.4782e-05,              0.6142,             0.10406,            0.076321,            0.019163,            0.055191,           0.0023934,          4.5143e-05,           0.0085975,           0.0085975,           0.0085975
                  87,            0.043336,           0.0071286,          8.4347e-05,             0.62411,             0.10053,             0.07533,            0.018896,            0.055314,           0.0024018,          4.5165e-05,            0.008581,            0.008581,            0.008581
                  88,            0.043778,           0.0070533,          8.4901e-05,             0.62473,             0.10141,            0.075691,            0.019117,            0.055285,           0.0024003,          4.5247e-05,           0.0085645,           0.0085645,           0.0085645
                  89,            0.043637,           0.0070443,          8.5418e-05,             0.62494,             0.10141,            0.075589,            0.018825,            0.055284,           0.0024017,          4.5116e-05,            0.008548,            0.008548,            0.008548
                  90,            0.043284,           0.0070061,          8.0447e-05,             0.62685,             0.10053,            0.076224,            0.018869,            0.055328,           0.0024044,          4.4887e-05,           0.0085315,           0.0085315,           0.0085315
                  91,            0.043373,           0.0071099,          8.1163e-05,             0.62703,             0.10141,            0.076139,            0.018827,            0.055345,           0.0024089,          4.4706e-05,            0.008515,            0.008515,            0.008515
                  92,            0.043348,           0.0070137,          8.4861e-05,             0.62932,             0.10091,             0.07646,            0.018998,            0.055343,           0.0024095,          4.4499e-05,           0.0084985,           0.0084985,           0.0084985
                  93,             0.04311,           0.0070417,          8.6206e-05,             0.63129,             0.10053,            0.076629,            0.018843,            0.055345,           0.0024132,          4.4519e-05,            0.008482,            0.008482,            0.008482
                  94,            0.043252,           0.0070487,          8.6604e-05,             0.63287,            0.099647,            0.076019,            0.018703,            0.055411,           0.0024183,          4.4431e-05,           0.0084655,           0.0084655,           0.0084655
                  95,            0.043416,           0.0070487,          8.4657e-05,             0.63404,             0.10141,            0.075863,            0.018674,            0.055421,           0.0024221,          4.4239e-05,            0.008449,            0.008449,            0.008449
                  96,            0.043156,           0.0071031,          8.2059e-05,             0.63322,             0.10053,            0.076151,            0.018778,            0.055437,           0.0024243,          4.4347e-05,           0.0084325,           0.0084325,           0.0084325
                  97,            0.043326,           0.0069465,          8.5331e-05,             0.63721,             0.09612,            0.075731,            0.018692,            0.055426,           0.0024236,          4.4203e-05,            0.008416,            0.008416,            0.008416
                  98,            0.043289,           0.0071215,          8.3978e-05,             0.63671,            0.095574,            0.075783,            0.018736,            0.055396,           0.0024268,          4.4017e-05,           0.0083995,           0.0083995,           0.0083995
                  99,            0.043076,           0.0070991,           8.199e-05,             0.63709,            0.097002,            0.075665,            0.018684,            0.055401,           0.0024294,          4.3815e-05,            0.008383,            0.008383,            0.008383
                 100,            0.042919,           0.0070377,          8.5624e-05,             0.63799,            0.097148,             0.07571,            0.018587,            0.055434,           0.0024314,          4.3757e-05,           0.0083665,           0.0083665,           0.0083665
                 101,            0.042621,           0.0071525,          8.3904e-05,             0.63664,            0.097884,            0.075197,            0.018389,            0.055466,           0.0024351,          4.3641e-05,             0.00835,             0.00835,             0.00835
                 102,            0.042808,           0.0069497,          8.4318e-05,             0.63688,            0.098765,            0.074986,            0.018389,            0.055469,           0.0024336,          4.3567e-05,           0.0083335,           0.0083335,           0.0083335
                 103,            0.043122,           0.0071618,          8.4011e-05,             0.63575,            0.098765,            0.075365,            0.018579,            0.055468,           0.0024323,          4.3503e-05,            0.008317,            0.008317,            0.008317
                 104,            0.042855,           0.0069809,          8.3836e-05,             0.63503,            0.099647,            0.075729,            0.018735,            0.055461,           0.0024304,          4.3531e-05,           0.0083005,           0.0083005,           0.0083005
                 105,            0.042962,           0.0071201,          8.5351e-05,             0.63459,            0.099647,             0.07594,            0.018852,             0.05545,           0.0024303,          4.3483e-05,            0.008284,            0.008284,            0.008284
                 106,            0.043012,            0.006966,          8.3089e-05,             0.63504,            0.099647,             0.07579,             0.01886,             0.05546,           0.0024337,          4.3416e-05,           0.0082675,           0.0082675,           0.0082675
                 107,            0.042727,           0.0070873,          8.3811e-05,             0.63652,            0.099647,            0.075563,            0.018769,            0.055472,           0.0024375,          4.3323e-05,            0.008251,            0.008251,            0.008251
                 108,             0.04318,           0.0069925,          8.3667e-05,             0.63538,            0.098765,            0.075312,            0.018769,            0.055512,           0.0024382,          4.3302e-05,           0.0082345,           0.0082345,           0.0082345
                 109,             0.04254,            0.007048,          8.3053e-05,             0.63484,            0.098765,             0.07534,            0.018648,            0.055515,           0.0024372,          4.3258e-05,            0.008218,            0.008218,            0.008218
                 110,            0.042322,           0.0071225,          8.0099e-05,             0.63446,            0.097884,             0.07489,            0.018652,            0.055552,           0.0024404,          4.3441e-05,           0.0082015,           0.0082015,           0.0082015
                 111,            0.042827,           0.0070312,          8.3761e-05,             0.63482,            0.097884,            0.074955,            0.018546,            0.055598,           0.0024394,          4.3563e-05,            0.008185,            0.008185,            0.008185
                 112,            0.042932,           0.0070494,          8.4611e-05,             0.63433,            0.097884,            0.074487,            0.018304,            0.055633,           0.0024419,          4.3674e-05,           0.0081685,           0.0081685,           0.0081685
                 113,            0.042677,           0.0071332,          8.2171e-05,             0.63706,            0.097884,            0.074621,            0.018318,            0.055654,           0.0024444,          4.3656e-05,            0.008152,            0.008152,            0.008152
                 114,            0.042734,           0.0069919,          8.0484e-05,             0.63761,            0.097002,             0.07463,            0.018129,            0.055691,           0.0024462,          4.3596e-05,           0.0081355,           0.0081355,           0.0081355
                 115,            0.042573,           0.0071252,          8.0458e-05,             0.63689,            0.097002,            0.075139,            0.018155,            0.055715,           0.0024455,          4.3594e-05,            0.008119,            0.008119,            0.008119
                 116,            0.042722,           0.0069921,          8.3694e-05,              0.6371,            0.097002,            0.074846,             0.01818,            0.055757,           0.0024484,          4.3488e-05,           0.0081025,           0.0081025,           0.0081025
                 117,            0.042493,           0.0070283,          8.1761e-05,             0.63733,            0.097002,            0.074109,            0.018086,            0.055758,           0.0024515,          4.3545e-05,            0.008086,            0.008086,            0.008086
                 118,            0.042393,           0.0069137,          8.2067e-05,             0.63706,            0.097002,            0.074168,            0.018175,            0.055753,           0.0024527,          4.3587e-05,           0.0080695,           0.0080695,           0.0080695
                 119,            0.042152,           0.0069885,          7.6524e-05,             0.63733,            0.097002,            0.073761,            0.018235,            0.055784,           0.0024533,          4.3584e-05,            0.008053,            0.008053,            0.008053
                 120,            0.042657,           0.0070777,          7.6227e-05,             0.63554,            0.097002,            0.074126,            0.018296,            0.055802,           0.0024534,          4.3633e-05,           0.0080365,           0.0080365,           0.0080365
                 121,            0.042496,           0.0070388,          7.7507e-05,             0.63657,            0.097002,            0.074331,            0.018358,            0.055802,           0.0024519,          4.3594e-05,             0.00802,             0.00802,             0.00802
                 122,            0.042371,            0.007058,          7.7334e-05,              0.6349,            0.097884,            0.074193,            0.018218,             0.05585,           0.0024517,          4.3598e-05,           0.0080035,           0.0080035,           0.0080035
                 123,            0.042585,           0.0070209,           7.983e-05,             0.63361,            0.098765,            0.074164,            0.018245,            0.055866,           0.0024489,           4.361e-05,            0.007987,            0.007987,            0.007987
                 124,            0.042032,           0.0069369,          7.8136e-05,             0.63447,            0.097884,            0.073389,            0.017919,            0.055882,           0.0024485,          4.3608e-05,           0.0079705,           0.0079705,           0.0079705
                 125,            0.042494,           0.0070356,          8.4069e-05,             0.63183,            0.097249,            0.073177,            0.017796,            0.055908,           0.0024476,           4.366e-05,            0.007954,            0.007954,            0.007954
                 126,            0.042194,           0.0070458,          8.4116e-05,             0.63147,            0.097884,             0.07311,            0.017821,            0.055921,           0.0024491,          4.3765e-05,           0.0079375,           0.0079375,           0.0079375
                 127,            0.042419,            0.006985,          7.9507e-05,             0.63075,            0.097002,            0.072735,            0.017694,            0.055945,           0.0024485,          4.3779e-05,            0.007921,            0.007921,            0.007921
                 128,            0.042252,           0.0069387,          8.1253e-05,             0.63194,            0.097884,            0.072666,            0.017508,            0.055986,           0.0024491,          4.3867e-05,           0.0079045,           0.0079045,           0.0079045
                 129,             0.04221,           0.0069731,          7.9634e-05,             0.63169,            0.097002,            0.072466,            0.017517,            0.056013,           0.0024508,           4.391e-05,            0.007888,            0.007888,            0.007888
                 130,            0.042332,           0.0070388,          7.8906e-05,              0.6319,            0.097884,            0.072316,            0.017516,            0.056053,           0.0024522,           4.396e-05,           0.0078715,           0.0078715,           0.0078715
                 131,            0.042265,           0.0070748,          8.2311e-05,             0.63264,            0.097002,            0.072283,            0.017355,             0.05605,            0.002452,          4.4077e-05,            0.007855,            0.007855,            0.007855
                 132,            0.041784,           0.0069953,          8.2117e-05,             0.63137,            0.097002,            0.071895,             0.01727,            0.056066,           0.0024541,          4.4126e-05,           0.0078385,           0.0078385,           0.0078385
                 133,            0.042239,           0.0070398,          8.1283e-05,             0.62976,            0.095238,            0.071915,            0.017063,            0.056106,           0.0024537,          4.4196e-05,            0.007822,            0.007822,            0.007822
                 134,            0.042169,           0.0070175,          8.1078e-05,             0.63071,            0.095514,            0.071501,            0.017167,            0.056143,            0.002456,          4.4222e-05,           0.0078055,           0.0078055,           0.0078055
                 135,            0.042397,           0.0069966,          7.9874e-05,             0.62967,            0.095238,            0.071484,            0.016941,            0.056169,            0.002455,          4.4315e-05,            0.007789,            0.007789,            0.007789
                 136,            0.041654,            0.007019,          8.0369e-05,             0.62965,            0.094356,            0.071378,            0.016897,            0.056197,           0.0024535,           4.447e-05,           0.0077725,           0.0077725,           0.0077725
                 137,             0.04198,            0.006967,           7.879e-05,             0.62843,            0.093474,            0.072041,            0.016916,             0.05622,           0.0024522,          4.4544e-05,            0.007756,            0.007756,            0.007756
                 138,            0.041627,           0.0070308,          8.3057e-05,             0.62941,            0.093474,            0.071777,            0.016866,            0.056238,           0.0024527,          4.4668e-05,           0.0077395,           0.0077395,           0.0077395
                 139,            0.041905,           0.0069989,          8.2184e-05,             0.62843,            0.093474,            0.071694,            0.016852,            0.056285,           0.0024524,          4.4772e-05,            0.007723,            0.007723,            0.007723
                 140,            0.042087,           0.0068578,          8.2722e-05,               0.627,            0.092593,            0.071623,            0.016928,            0.056295,           0.0024516,          4.4841e-05,           0.0077065,           0.0077065,           0.0077065
                 141,            0.041566,           0.0070183,          7.8628e-05,               0.628,            0.095238,            0.071523,            0.016869,            0.056328,            0.002453,          4.5094e-05,             0.00769,             0.00769,             0.00769
                 142,            0.041612,           0.0070509,          7.8228e-05,             0.62843,            0.095238,            0.071254,            0.016774,            0.056359,           0.0024523,          4.5296e-05,           0.0076735,           0.0076735,           0.0076735
                 143,            0.041695,           0.0070102,          7.8229e-05,             0.62823,            0.095205,            0.070678,            0.016673,            0.056395,           0.0024506,          4.5345e-05,            0.007657,            0.007657,            0.007657
                 144,            0.041731,            0.006989,          7.7597e-05,             0.62668,            0.094356,            0.070306,            0.016679,            0.056415,           0.0024523,          4.5273e-05,           0.0076405,           0.0076405,           0.0076405
                 145,            0.041443,           0.0069617,          7.6608e-05,             0.62507,            0.094428,            0.070288,            0.016635,            0.056411,           0.0024519,          4.5259e-05,            0.007624,            0.007624,            0.007624
                 146,             0.04181,           0.0069544,          7.6383e-05,             0.62754,            0.095238,            0.070546,             0.01658,             0.05643,            0.002448,          4.5375e-05,           0.0076075,           0.0076075,           0.0076075
