               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.046703,           0.0067123,           9.434e-05,             0.72794,             0.24188,             0.22487,            0.070111,            0.021256,           0.0030624,          1.6993e-05,           0.0091833,           0.0091833,           0.0091833
                  35,            0.046671,           0.0068071,          8.9353e-05,             0.70318,             0.24372,             0.18709,             0.04586,            0.022674,           0.0030427,          1.5785e-05,           0.0091585,           0.0091585,           0.0091585
                  36,            0.046924,           0.0067085,          9.2837e-05,             0.72574,             0.25837,             0.21943,            0.065998,            0.021303,           0.0031443,          1.9171e-05,           0.0091337,           0.0091337,           0.0091337
                  37,            0.046535,           0.0068732,          9.0884e-05,             0.74097,             0.25105,             0.22934,             0.06532,            0.021786,           0.0031241,          1.6482e-05,            0.009109,            0.009109,            0.009109
                  38,             0.04648,           0.0066458,          9.1135e-05,             0.72881,             0.24686,             0.22034,            0.058635,            0.022584,           0.0030874,          1.6119e-05,           0.0090843,           0.0090843,           0.0090843
                  39,            0.046372,           0.0067997,          9.3724e-05,             0.72202,             0.24895,             0.22018,            0.065391,            0.021667,            0.003058,          1.8634e-05,           0.0090595,           0.0090595,           0.0090595
                  40,            0.046531,           0.0067406,          8.9838e-05,             0.73602,             0.24596,             0.22309,            0.065028,            0.022202,           0.0030934,          1.6944e-05,           0.0090347,           0.0090347,           0.0090347
                  41,            0.046421,           0.0067253,           9.068e-05,             0.73769,             0.26203,             0.22851,            0.071306,            0.021185,           0.0030948,          1.7297e-05,             0.00901,             0.00901,             0.00901
                  42,            0.046367,           0.0066835,          8.6644e-05,             0.73208,             0.26186,             0.22607,            0.064844,            0.021712,           0.0030506,            1.73e-05,           0.0089853,           0.0089853,           0.0089853
                  43,            0.046088,           0.0066639,          9.2192e-05,             0.72215,             0.25941,             0.22374,            0.066003,            0.021942,           0.0030936,          1.7419e-05,           0.0089605,           0.0089605,           0.0089605
                  44,            0.046607,           0.0067336,          9.1675e-05,             0.23064,             0.26243,             0.22619,            0.066549,            0.021547,           0.0030985,           1.638e-05,           0.0089358,           0.0089358,           0.0089358
                  45,            0.046011,           0.0067374,          8.8719e-05,             0.73105,             0.25418,             0.23214,              0.0752,            0.020915,           0.0031242,          1.5896e-05,            0.008911,            0.008911,            0.008911
                  46,            0.046283,            0.006668,          9.5458e-05,             0.73711,             0.25628,             0.22576,            0.068084,            0.021416,           0.0030999,          1.7118e-05,           0.0088863,           0.0088863,           0.0088863
                  47,            0.045969,            0.006683,           8.681e-05,             0.73097,             0.25994,              0.2305,            0.069846,            0.021211,            0.003073,          1.5969e-05,           0.0088615,           0.0088615,           0.0088615
                  48,            0.046416,           0.0067174,          9.0131e-05,             0.24001,             0.26569,             0.24264,            0.077631,            0.020423,           0.0031052,          1.6051e-05,           0.0088368,           0.0088368,           0.0088368
                  49,            0.046257,            0.006675,          9.0428e-05,             0.24938,             0.26412,             0.23405,            0.073493,            0.021151,           0.0031138,          1.7089e-05,            0.008812,            0.008812,            0.008812
                  50,            0.045772,           0.0067628,          8.5794e-05,             0.73913,             0.26034,             0.23102,            0.070406,            0.021033,           0.0031182,          1.5791e-05,           0.0087872,           0.0087872,           0.0087872
                  51,            0.045826,           0.0066238,          8.6624e-05,             0.74262,             0.26308,             0.23637,            0.073873,            0.020474,           0.0031613,          1.5441e-05,           0.0087625,           0.0087625,           0.0087625
                  52,            0.046335,           0.0066505,          8.6221e-05,             0.73627,             0.25442,             0.23067,            0.072065,            0.020596,           0.0031223,          1.5448e-05,           0.0087378,           0.0087378,           0.0087378
                  53,            0.045846,           0.0067112,          8.7979e-05,             0.74323,             0.24582,             0.23231,            0.072343,             0.02088,           0.0030727,          1.5923e-05,            0.008713,            0.008713,            0.008713
                  54,            0.046063,           0.0067354,          8.6831e-05,             0.73408,             0.25732,             0.23435,            0.074671,            0.020695,           0.0031053,           1.507e-05,           0.0086882,           0.0086882,           0.0086882
                  55,             0.04587,           0.0068112,          8.7896e-05,             0.74074,             0.24719,              0.2322,            0.071514,            0.020676,            0.003117,          1.5376e-05,           0.0086635,           0.0086635,           0.0086635
                  56,            0.045933,           0.0067194,          8.6398e-05,             0.74326,             0.24268,             0.22992,            0.070546,            0.020698,           0.0030728,          1.5779e-05,           0.0086388,           0.0086388,           0.0086388
                  57,            0.045806,           0.0066178,          9.1241e-05,             0.74463,             0.24549,             0.23223,            0.071741,            0.020856,           0.0030823,          1.5656e-05,            0.008614,            0.008614,            0.008614
                  58,            0.045574,           0.0067208,          8.6707e-05,             0.75142,             0.24703,             0.23599,            0.071769,            0.020757,           0.0031068,          1.5189e-05,           0.0085893,           0.0085893,           0.0085893
                  59,            0.045892,           0.0066044,          8.8091e-05,             0.74024,             0.24911,             0.23486,            0.071417,            0.021005,           0.0030925,          1.5549e-05,           0.0085645,           0.0085645,           0.0085645
                  60,            0.046036,           0.0066474,          8.7323e-05,             0.73312,             0.25471,              0.2306,            0.069648,            0.021049,           0.0031007,          1.5706e-05,           0.0085398,           0.0085398,           0.0085398
                  61,            0.045857,           0.0066057,          8.8551e-05,               0.735,             0.25508,             0.23059,            0.069245,            0.020977,           0.0030998,           1.586e-05,            0.008515,            0.008515,            0.008515
                  62,            0.045651,           0.0067675,          8.7346e-05,              0.7429,             0.25105,             0.23127,            0.067349,            0.021218,           0.0031048,          1.5829e-05,           0.0084903,           0.0084903,           0.0084903
                  63,            0.045372,           0.0067812,          8.0272e-05,             0.73401,             0.25785,             0.22948,            0.068173,            0.021011,           0.0031186,          1.5705e-05,           0.0084655,           0.0084655,           0.0084655
