               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.04726,            0.020251,            0.021334,             0.32256,             0.17907,             0.16667,            0.057246,            0.049874,            0.011394,            0.026646,            0.009307,            0.009307,            0.009307
                  37,            0.047101,            0.020409,            0.022009,              0.2018,             0.21073,             0.18137,            0.065741,            0.049431,            0.011061,            0.025503,           0.0092872,           0.0092872,           0.0092872
                  38,            0.046429,            0.020775,            0.021356,              0.2209,             0.19901,             0.15582,            0.051302,            0.049719,            0.011799,             0.02709,           0.0092674,           0.0092674,           0.0092674
                  39,            0.046938,            0.020604,            0.021483,             0.20437,             0.19731,             0.16995,            0.057571,            0.049847,            0.011697,            0.025964,           0.0092476,           0.0092476,           0.0092476
                  40,            0.046744,            0.020752,              0.0218,             0.24208,             0.23209,             0.19138,            0.066809,            0.049084,            0.011076,            0.024455,           0.0092278,           0.0092278,           0.0092278
                  41,            0.046745,            0.020415,            0.021546,             0.24025,             0.19539,             0.18662,            0.065962,            0.049497,            0.011154,            0.024467,            0.009208,            0.009208,            0.009208
                  42,            0.047035,            0.020249,             0.02129,             0.21202,             0.22027,             0.16194,             0.05098,            0.051272,            0.011444,            0.029867,           0.0091882,           0.0091882,           0.0091882
                  43,            0.046956,            0.020744,            0.020765,             0.20485,             0.21512,             0.18811,            0.067759,            0.050252,            0.011164,            0.028249,           0.0091684,           0.0091684,           0.0091684
                  44,            0.046436,            0.020586,            0.021153,             0.22646,             0.17871,             0.17422,            0.061182,            0.049967,            0.011631,            0.027246,           0.0091486,           0.0091486,           0.0091486
                  45,             0.04688,            0.020272,            0.021064,             0.20731,             0.23003,             0.18827,            0.063531,            0.050132,            0.011284,            0.025172,           0.0091288,           0.0091288,           0.0091288
                  46,            0.047446,            0.020401,             0.02168,             0.18262,              0.2051,             0.17869,             0.05976,            0.049626,            0.011467,            0.029275,            0.009109,            0.009109,            0.009109
                  47,            0.047089,             0.02033,            0.021281,             0.21976,             0.24458,             0.21852,            0.076704,            0.048982,            0.011122,            0.025676,           0.0090892,           0.0090892,           0.0090892
                  48,            0.046349,            0.020523,            0.020569,             0.24636,             0.22626,             0.20322,            0.066378,            0.050875,            0.011284,            0.025608,           0.0090694,           0.0090694,           0.0090694
                  49,            0.046383,            0.020001,            0.020574,             0.22668,             0.20404,             0.18046,            0.064227,            0.049763,            0.011224,            0.024637,           0.0090496,           0.0090496,           0.0090496
                  50,              0.0466,            0.020563,            0.020898,             0.20094,             0.23895,             0.18361,            0.062613,            0.049259,            0.011492,             0.02672,           0.0090298,           0.0090298,           0.0090298
                  51,            0.046318,            0.020578,            0.020574,             0.22467,              0.2406,             0.18796,            0.068039,            0.049431,              0.0112,             0.02958,             0.00901,             0.00901,             0.00901
                  52,            0.046288,            0.020429,            0.020185,              0.2387,             0.25082,             0.18107,             0.06121,            0.049452,             0.01107,            0.027122,           0.0089902,           0.0089902,           0.0089902
