               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.046422,            0.020424,            0.018136,             0.24167,             0.20683,             0.18556,            0.063775,            0.050102,            0.011087,            0.027642,           0.0085546,           0.0085546,           0.0085546
                  75,            0.046429,            0.020488,            0.018387,             0.24679,             0.22988,             0.19032,            0.065787,            0.050689,            0.011158,            0.031276,           0.0085348,           0.0085348,           0.0085348
                  76,             0.04642,            0.020681,            0.017917,             0.23146,             0.20233,             0.17699,            0.064683,            0.050877,            0.011087,            0.030335,            0.008515,            0.008515,            0.008515
                  77,            0.046136,            0.020176,            0.017695,             0.23618,             0.25929,             0.19158,            0.068551,            0.050114,            0.011069,            0.027599,           0.0084952,           0.0084952,           0.0084952
                  78,            0.046088,            0.019852,            0.017652,             0.27068,             0.23022,             0.19528,             0.07151,            0.050474,            0.011097,            0.026685,           0.0084754,           0.0084754,           0.0084754
                  79,            0.046369,            0.020117,            0.017814,             0.29797,             0.21094,             0.19523,            0.068906,            0.049887,            0.011103,             0.02632,           0.0084556,           0.0084556,           0.0084556
                  80,            0.046273,            0.020095,             0.01721,             0.26475,             0.21093,             0.19053,            0.069893,            0.049564,               0.011,             0.02845,           0.0084358,           0.0084358,           0.0084358
                  81,            0.045791,            0.019814,            0.017131,             0.24443,             0.22819,             0.19464,            0.073066,            0.049452,            0.011109,             0.02973,            0.008416,            0.008416,            0.008416
                  82,            0.045774,            0.020372,            0.017656,             0.22055,              0.2314,             0.17689,            0.063742,            0.050003,            0.011158,             0.02842,           0.0083962,           0.0083962,           0.0083962
                  83,            0.045913,            0.020159,            0.017407,             0.22158,             0.23816,             0.18148,            0.064327,            0.049721,            0.011213,            0.030476,           0.0083764,           0.0083764,           0.0083764
                  84,            0.045528,            0.020128,            0.017617,              0.2167,             0.24128,             0.18536,            0.065425,            0.049571,            0.011224,            0.031035,           0.0083566,           0.0083566,           0.0083566
                  85,            0.045655,            0.020196,            0.016314,              0.2368,             0.22841,             0.18838,            0.065996,            0.049823,            0.011189,            0.032838,           0.0083368,           0.0083368,           0.0083368
                  86,            0.045856,            0.020073,            0.016975,             0.20538,             0.22142,             0.18359,            0.068691,            0.050217,            0.011154,            0.031838,            0.008317,            0.008317,            0.008317
                  87,            0.045815,            0.020329,            0.016268,             0.27173,             0.19685,             0.19681,            0.067461,            0.049969,            0.011083,            0.031112,           0.0082972,           0.0082972,           0.0082972
                  88,            0.045556,            0.020326,            0.017015,             0.20256,             0.21481,              0.1883,            0.068072,            0.050804,            0.011101,            0.027939,           0.0082774,           0.0082774,           0.0082774
