               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.04562,           0.0068709,                   0,              0.4517,             0.51883,             0.46507,             0.13758,            0.012162,            0.003181,                   0,           0.0092872,           0.0092872,           0.0092872
                  38,            0.046049,           0.0068034,                   0,             0.47489,             0.50837,             0.46884,             0.13824,            0.012166,            0.003189,                   0,           0.0092674,           0.0092674,           0.0092674
                  39,            0.045821,           0.0068161,                   0,             0.47218,             0.50314,             0.46437,               0.139,            0.012178,           0.0031937,                   0,           0.0092476,           0.0092476,           0.0092476
                  40,            0.045756,           0.0067964,                   0,             0.47107,             0.50773,             0.45985,             0.13765,            0.012179,           0.0031916,                   0,           0.0092278,           0.0092278,           0.0092278
                  41,            0.045786,           0.0068265,                   0,             0.46727,             0.50186,             0.45463,             0.13705,            0.012168,            0.003195,                   0,            0.009208,            0.009208,            0.009208
                  42,             0.04548,           0.0067813,                   0,             0.45747,             0.52197,             0.45608,             0.13852,            0.012128,           0.0031931,                   0,           0.0091882,           0.0091882,           0.0091882
                  43,            0.045669,           0.0067657,                   0,              0.4469,             0.54079,             0.45906,             0.14097,            0.012079,            0.003198,                   0,           0.0091684,           0.0091684,           0.0091684
                  44,            0.046269,           0.0067546,                   0,             0.44951,             0.53897,             0.45563,             0.14064,            0.012074,           0.0031984,                   0,           0.0091486,           0.0091486,           0.0091486
                  45,            0.045392,           0.0068306,                   0,             0.44876,             0.53033,             0.45239,              0.1406,            0.012077,            0.003188,                   0,           0.0091288,           0.0091288,           0.0091288
                  46,            0.045947,           0.0067536,                   0,             0.44239,             0.53975,             0.45572,             0.14012,            0.012071,           0.0031846,                   0,            0.009109,            0.009109,            0.009109
                  47,            0.045621,           0.0068176,                   0,             0.44328,              0.5387,             0.45606,              0.1399,            0.012051,           0.0031811,                   0,           0.0090892,           0.0090892,           0.0090892
                  48,             0.04594,           0.0067723,                   0,             0.44926,             0.54079,             0.46023,              0.1406,            0.012028,           0.0031805,                   0,           0.0090694,           0.0090694,           0.0090694
                  49,            0.045336,           0.0067945,                   0,             0.45409,             0.53771,              0.4671,             0.14369,             0.01201,           0.0031799,                   0,           0.0090496,           0.0090496,           0.0090496
                  50,            0.045449,           0.0067446,                   0,             0.45469,             0.53661,             0.46829,             0.14451,            0.011981,           0.0031817,                   0,           0.0090298,           0.0090298,           0.0090298
                  51,            0.045287,           0.0066525,                   0,             0.44871,             0.53556,             0.46454,               0.144,            0.011978,           0.0031817,                   0,             0.00901,             0.00901,             0.00901
                  52,            0.046137,           0.0068004,                   0,             0.44468,             0.53975,             0.46593,             0.14303,            0.011976,           0.0031846,                   0,           0.0089902,           0.0089902,           0.0089902
                  53,            0.045015,           0.0068318,                   0,             0.44617,             0.53661,              0.4667,             0.14289,            0.011975,           0.0031851,                   0,           0.0089704,           0.0089704,           0.0089704
                  54,            0.045531,           0.0067932,                   0,             0.45304,              0.5251,             0.46502,             0.14285,            0.011967,           0.0031909,                   0,           0.0089506,           0.0089506,           0.0089506
                  55,             0.04552,           0.0068385,                   0,             0.45175,             0.52615,             0.46444,             0.14292,            0.011956,           0.0031908,                   0,           0.0089308,           0.0089308,           0.0089308
                  56,            0.045635,           0.0067466,                   0,             0.46263,             0.51778,             0.46658,             0.14287,            0.011952,           0.0031925,                   0,            0.008911,            0.008911,            0.008911
                  57,            0.045231,           0.0067407,                   0,             0.46076,             0.51778,             0.46758,             0.14404,             0.01194,           0.0031947,                   0,           0.0088912,           0.0088912,           0.0088912
                  58,            0.045347,           0.0067843,                   0,             0.46913,             0.50933,             0.46841,             0.14423,            0.011931,           0.0031955,                   0,           0.0088714,           0.0088714,           0.0088714
                  59,             0.04525,           0.0067293,                   0,             0.47279,             0.50936,             0.47046,             0.14468,            0.011938,           0.0031971,                   0,           0.0088516,           0.0088516,           0.0088516
                  60,            0.045432,           0.0067322,                   0,             0.46961,             0.50732,             0.46819,             0.14462,            0.011933,           0.0031966,                   0,           0.0088318,           0.0088318,           0.0088318
                  61,            0.045523,           0.0067389,                   0,             0.46898,             0.51046,             0.47028,             0.14469,            0.011931,           0.0031975,                   0,            0.008812,            0.008812,            0.008812
                  62,            0.045634,           0.0068882,                   0,             0.46762,             0.51046,             0.47189,             0.14481,            0.011934,           0.0031976,                   0,           0.0087922,           0.0087922,           0.0087922
