               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.047333,            0.020265,            0.021132,             0.41612,             0.15376,             0.12457,             0.04253,            0.050477,             0.01326,            0.023884,           0.0091337,           0.0091337,           0.0091337
                  37,            0.047293,            0.020618,            0.021278,             0.39198,             0.12326,             0.10862,            0.034526,            0.052524,            0.013855,            0.023429,            0.009109,            0.009109,            0.009109
                  38,             0.04662,            0.020538,            0.021071,             0.37606,             0.13234,            0.085604,            0.027245,            0.054372,            0.015294,            0.027908,           0.0090843,           0.0090843,           0.0090843
                  39,            0.046856,             0.02033,            0.020989,             0.43185,             0.15016,             0.12691,            0.042721,            0.050039,            0.013422,            0.023545,           0.0090595,           0.0090595,           0.0090595
                  40,            0.046663,            0.020764,            0.021027,             0.43157,             0.15301,             0.13043,              0.0448,            0.052038,            0.013707,            0.023209,           0.0090347,           0.0090347,           0.0090347
                  41,            0.046428,            0.020264,            0.021125,             0.39381,             0.14891,             0.13055,            0.043926,            0.051707,            0.012594,            0.022572,             0.00901,             0.00901,             0.00901
                  42,            0.046656,             0.02017,            0.020564,             0.37142,             0.15118,             0.11734,            0.036329,            0.050659,            0.012852,            0.022784,           0.0089853,           0.0089853,           0.0089853
                  43,             0.04657,            0.020526,             0.01984,             0.41831,             0.13945,             0.11032,            0.036592,            0.052503,            0.013982,            0.035963,           0.0089605,           0.0089605,           0.0089605
                  44,             0.04711,            0.020323,            0.020008,             0.40159,             0.14424,             0.11928,            0.040667,            0.050949,            0.013525,            0.025558,           0.0089358,           0.0089358,           0.0089358
                  45,            0.046405,            0.020244,             0.02004,             0.63574,             0.14298,             0.12074,            0.040825,            0.052693,            0.013427,            0.022085,            0.008911,            0.008911,            0.008911
                  46,            0.047271,            0.020248,             0.02116,             0.40894,             0.15289,             0.11911,            0.038025,            0.051633,             0.01415,            0.029257,           0.0088863,           0.0088863,           0.0088863
                  47,            0.046958,            0.020048,            0.020157,             0.44397,             0.16524,             0.14397,            0.046636,            0.051471,            0.013392,            0.023859,           0.0088615,           0.0088615,           0.0088615
                  48,            0.046238,            0.020544,            0.019453,             0.43484,             0.14641,              0.1391,            0.046832,            0.051638,             0.01285,            0.025436,           0.0088368,           0.0088368,           0.0088368
                  49,            0.046636,            0.019904,             0.01974,             0.40567,             0.11746,             0.10084,            0.033377,            0.053121,            0.014703,            0.030763,            0.008812,            0.008812,            0.008812
                  50,            0.046834,            0.020223,            0.019619,              0.4214,             0.13263,              0.1116,            0.034261,            0.052473,            0.015078,             0.03568,           0.0087872,           0.0087872,           0.0087872
                  51,            0.046256,             0.02026,            0.020064,             0.40863,             0.13502,             0.11798,            0.041337,            0.051937,            0.014065,            0.027313,           0.0087625,           0.0087625,           0.0087625
                  52,            0.046127,             0.02053,            0.018802,             0.41083,             0.12587,            0.096387,            0.029224,            0.054892,            0.015089,            0.027718,           0.0087378,           0.0087378,           0.0087378
                  53,            0.046453,            0.020478,            0.019353,             0.36031,             0.10668,            0.081471,            0.024221,            0.053599,            0.015045,            0.026405,            0.008713,            0.008713,            0.008713
                  54,            0.046084,            0.020039,            0.019642,             0.39523,             0.16597,             0.11591,            0.038234,            0.053744,            0.013193,            0.035742,           0.0086882,           0.0086882,           0.0086882
                  55,            0.046479,            0.020116,              0.0195,             0.37349,             0.14293,             0.11403,            0.038873,            0.052805,            0.013403,            0.023598,           0.0086635,           0.0086635,           0.0086635
                  56,            0.046457,            0.020047,            0.019315,             0.42155,             0.14133,              0.1161,            0.039466,            0.052289,            0.012701,            0.024723,           0.0086388,           0.0086388,           0.0086388
                  57,            0.046432,            0.020894,             0.01914,             0.40537,             0.16286,             0.12842,            0.043949,            0.051886,            0.013399,            0.023521,            0.008614,            0.008614,            0.008614
                  58,            0.046023,            0.020777,            0.018825,             0.38426,             0.14775,               0.105,            0.033893,            0.052785,            0.013874,            0.027507,           0.0085893,           0.0085893,           0.0085893
                  59,            0.046439,            0.020082,             0.01819,             0.39054,             0.12117,            0.090635,            0.027794,            0.055328,            0.014485,            0.025966,           0.0085645,           0.0085645,           0.0085645
                  60,            0.046384,            0.020201,            0.018694,             0.41073,             0.14971,                0.11,            0.037541,            0.052766,             0.01359,            0.026612,           0.0085398,           0.0085398,           0.0085398
                  61,            0.046227,            0.020342,            0.018176,             0.31912,            0.044063,            0.037948,            0.011783,            0.058264,              0.0183,            0.022115,            0.008515,            0.008515,            0.008515
                  62,            0.046147,            0.020119,            0.018609,              0.3936,             0.15744,             0.11608,            0.040056,             0.05386,            0.013306,            0.026112,           0.0084903,           0.0084903,           0.0084903
                  63,            0.045702,            0.020718,            0.017669,             0.41153,             0.10944,            0.095928,            0.030723,            0.053407,            0.014982,            0.029428,           0.0084655,           0.0084655,           0.0084655
                  64,            0.046126,            0.020855,            0.017698,             0.38549,            0.096208,            0.075609,             0.02449,            0.053992,            0.016228,            0.031752,           0.0084408,           0.0084408,           0.0084408
